modality,frame,person,wall_x,wall_y,pair
Touch,956,P11,1947.14,368.1546,P11P12
Touch,958,P11,1949.55,363.4012,P11P12
Touch,1029,P11,1992.4,485.72700000000003,P11P12
Touch,1217,P11,2213.33,645.8416,P11P12
Touch,2395,P11,1997.2,655.0745999999999,P11P12
Touch,2426,P11,1992.95,672.5863999999999,P11P12
Touch,2442,P11,1980.6,661.7988,P11P12
Voice,3354,P11,231.792,1702.898,P11P12
Voice,3487,P11,186.371,1945.2379999999998,P11P12
Voice,5509,P11,1253.56,1584.4080000000001,P11P12
Touch,5836,P11,1552.79,331.8506,P11P12
Touch,5896,P11,1581.15,246.3004,P11P12
Voice,6003,P11,1454.06,1300.9479999999999,P11P12
Touch,6098,P11,425.631,526.6270000000001,P11P12
Touch,6513,P11,1902.69,286.96279999999996,P11P12
Touch,6916,P11,2027.7,291.8654,P11P12
Voice,7177,P11,1098.36,2047.1559999999997,P11P12
Voice,7350,P11,2293.73,828.8804,P11P12
Touch,7397,P11,,,P11P12
Touch,7480,P11,2652.26,505.06140000000005,P11P12
Voice,7920,P11,1575.22,2635.122,P11P12
Voice,8144,P11,-1150.15,2424.414,P11P12
Voice,8323,P11,-51.2743,2509.2560000000003,P11P12
Touch,8454,P11,605.291,695.3258,P11P12
Touch,8833,P11,275.888,657.6841999999999,P11P12
Voice,8996,P11,404.974,729.7756,P11P12
Touch,9928,P11,623.773,552.9732,P11P12
Touch,10218,P11,,576.6476666666666,P11P12
Touch,10261,P11,2017.61,579.0754,P11P12
Touch,10436,P11,-1728.96,505.28639999999996,P11P12
Touch,10470,P11,-1640.99,580.6672,P11P12
Touch,10597,P11,300.252,724.7502000000001,P11P12
Touch,10764,P11,359.005,614.4144,P11P12
Touch,10793,P11,373.574,593.309,P11P12
Touch,11089,P11,251.877,556.3164,P11P12
Touch,11122,P11,437.241,612.1976000000001,P11P12
Touch,11811,P11,2699.56,557.0842,P11P12
Touch,11932,P11,,,P11P12
Touch,11981,P11,,,P11P12
Touch,12071,P11,2639.13,568.6084,P11P12
Touch,12090,P11,2754.85,570.1592,P11P12
Touch,12092,P11,2766.51,578.2212,P11P12
Touch,12111,P11,2817.8,620.3448000000001,P11P12
Touch,12189,P11,2717.98,603.2412,P11P12
Touch,12215,P11,2787.12,651.395,P11P12
Touch,12676,P11,2798.15,665.912,P11P12
Touch,12730,P11,2794.76,669.7097999999999,P11P12
Touch,12799,P11,2776.89,633.1526,P11P12
Touch,12818,P11,2787.99,640.7962,P11P12
Touch,14048,P11,2491.51,660.9262,P11P12
Touch,15335,P11,2605.41,626.1915999999999,P11P12
Touch,15996,P11,2341.58,653.8976,P11P12
Touch,17882,P11,2554.65,562.2106,P11P12
Touch,18068,P11,2550.6,551.8634,P11P12
Touch,18597,P11,2618.96,516.7164,P11P12
Touch,19057,P11,2806.05,622.7792000000001,P11P12
Touch,19058,P11,2809.4,622.7122,P11P12
Touch,19653,P11,2820.21,610.5029999999999,P11P12
Touch,19697,P11,2794.75,659.7706000000001,P11P12
Touch,19820,P11,2778.12,655.4144,P11P12
Touch,19858,P11,2775.41,633.2206,P11P12
Touch,19866,P11,2785.02,637.4782,P11P12
Touch,19916,P11,2775.35,637.6808,P11P12
Touch,19987,P11,2776.76,636.7482,P11P12
Touch,20272,P11,2662.88,625.8546,P11P12
Touch,20911,P11,2675.3,587.4404000000001,P11P12
Touch,21758,P11,2558.39,603.1272,P11P12
Touch,21780,P11,2544.78,588.3918,P11P12
Touch,21932,P11,2780.49,677.37,P11P12
Voice,22164,P11,2841.14,1315.156,P11P12
Voice,22400,P11,1020.42,1603.788,P11P12
Voice,25335,P11,520.246,1750.098,P11P12
Voice,25433,P11,531.248,1722.718,P11P12
Touch,26037,P11,-718.845,551.7552,P11P12
Touch,26052,P11,-648.182,563.0616,P11P12
Voice,26111,P11,-653.787,588.7002,P11P12
Touch,26399,P11,-778.192,622.3851999999999,P11P12
Touch,26440,P11,-768.706,630.9172,P11P12
Touch,26462,P11,-768.254,612.905,P11P12
Touch,26490,P11,-782.067,603.7396000000001,P11P12
Touch,26510,P11,-762.051,591.8046,P11P12
Touch,26548,P11,-764.622,558.466,P11P12
Touch,26587,P11,-733.78,573.0168,P11P12
Touch,26614,P11,-706.284,600.4988,P11P12
Touch,26640,P11,-693.396,611.8786,P11P12
Touch,26667,P11,-697.677,614.9542,P11P12
Touch,26686,P11,-694.986,605.0636,P11P12
Touch,26769,P11,-639.184,635.6572,P11P12
Touch,26806,P11,-636.693,630.6528000000001,P11P12
Touch,26838,P11,-638.475,625.1586,P11P12
Touch,26865,P11,-661.287,628.6128,P11P12
Touch,26885,P11,-654.669,612.6969999999999,P11P12
Touch,26902,P11,-651.557,613.5714,P11P12
Touch,26942,P11,-730.125,550.2504000000001,P11P12
Touch,26964,P11,-756.164,556.7264,P11P12
Touch,27018,P11,-766.53,552.5498,P11P12
Touch,27908,P11,-311.589,663.8982,P11P12
Touch,28145,P11,-609.697,88.51378,P11P12
Touch,28145,P11,-609.697,88.51378,P11P12
Touch,28145,P11,-609.697,88.51378,P11P12
Touch,28145,P11,-609.697,88.51378,P11P12
Touch,28145,P11,-609.697,88.51378,P11P12
Touch,28145,P11,-609.697,88.51378,P11P12
Touch,28569,P11,-387.518,289.0864,P11P12
Touch,28672,P11,-335.914,587.6317999999999,P11P12
Touch,28694,P11,-330.396,588.5845999999999,P11P12
Touch,28783,P11,-507.176,590.1302,P11P12
Touch,28789,P11,-496.445,579.3320000000001,P11P12
Touch,29026,P11,-503.347,645.2742000000001,P11P12
Touch,29796,P11,-327.247,674.0082,P11P12
Touch,29823,P11,-412.177,638.9046000000001,P11P12
Touch,30156,P11,-787.282,582.838,P11P12
Touch,30220,P11,-874.35,488.2258,P11P12
Voice,30749,P11,-564.641,829.883,P11P12
Voice,30852,P11,-571.924,832.4068,P11P12
Voice,30946,P11,-571.946,835.2006000000001,P11P12
Voice,31008,P11,-572.81,828.0752,P11P12
Touch,31258,P11,-745.938,581.6066,P11P12
Touch,31374,P11,-361.339,602.2805999999999,P11P12
Voice,31560,P11,234.838,1804.1860000000001,P11P12
Voice,32042,P11,1010.14,2240.69,P11P12
Voice,32109,P11,987.137,2248.3479999999995,P11P12
Voice,32264,P11,1006.13,2241.692,P11P12
Voice,32333,P11,998.189,2244.78,P11P12
Voice,32412,P11,996.04,2234.408,P11P12
Touch,32548,P11,41.6462,653.3342,P11P12
Touch,32839,P11,2.95629,627.6433999999999,P11P12
Touch,33103,P11,2710.34,664.4014,P11P12
Touch,33117,P11,2712.95,658.2232,P11P12
Touch,33279,P11,2711.79,650.2947999999999,P11P12
Touch,33730,P11,1150.93,576.6043999999999,P11P12
Touch,34221,P11,916.981,599.1444,P11P12
Touch,34267,P11,847.92,600.2184,P11P12
Touch,34287,P11,864.709,586.9812,P11P12
Voice,34464,P11,805.917,1129.002,P11P12
Touch,34531,P11,702.003,527.0146,P11P12
Touch,34763,P11,213.924,687.8508,P11P12
Touch,36523,P11,-1890.28,558.8554,P11P12
Touch,36639,P11,-2149.93,738.1452,P11P12
Touch,36986,P11,-339.919,579.0686,P11P12
Touch,37081,P11,-249.805,666.3635999999999,P11P12
Touch,38204,P11,1576.54,811.8756,P11P12
Touch,38245,P11,1741.2,634.7118,P11P12
Touch,38301,P11,1768.32,641.612,P11P12
Touch,38919,P11,-336.889,615.627,P11P12
Touch,38952,P11,-380.874,559.9702,P11P12
Touch,39013,P11,-392.634,552.0788,P11P12
Touch,39092,P11,-281.511,691.8924,P11P12
Touch,39302,P11,1082.94,614.8864,P11P12
Touch,39759,P11,919.354,621.4526,P11P12
Touch,39760,P11,919.051,620.177,P11P12
Touch,39789,P11,922.654,631.5588,P11P12
Touch,39814,P11,914.47,624.8332,P11P12
Touch,39840,P11,903.834,624.799,P11P12
Touch,42012,P11,1046.46,675.6234000000001,P11P12
Touch,42046,P11,1051.47,665.5334,P11P12
Touch,42063,P11,1053.29,667.8308,P11P12
Voice,43892,P11,525.152,1452.2,P11P12
Voice,43988,P11,541.371,1461.286,P11P12
Voice,44090,P11,535.179,1449.2040000000002,P11P12
Voice,44431,P11,466.121,1425.158,P11P12
Touch,44494,P11,405.908,665.86,P11P12
Voice,45100,P11,-215.846,1890.902,P11P12
Voice,45187,P11,-264.385,1812.998,P11P12
Touch,45350,P11,-2197.75,673.3668,P11P12
Touch,45400,P11,-2250.26,655.3722,P11P12
Touch,45422,P11,-2239.16,667.2086,P11P12
Touch,45512,P11,-2247.08,663.9106,P11P12
Touch,45939,P11,-2146.38,648.9526,P11P12
Touch,46039,P11,-2200.48,633.7896,P11P12
Voice,46361,P11,-2518.38,622.2952,P11P12
Touch,46455,P11,-2581.06,512.6182000000001,P11P12
Touch,46493,P11,-2565.77,473.41099999999994,P11P12
Touch,46530,P11,-2536.15,499.634,P11P12
Voice,50241,P11,1544.34,1710.038,P11P12
Touch,50560,P11,104.26,579.567,P11P12
Voice,50929,P11,389.032,2012.3200000000002,P11P12
Voice,51145,P11,1102.91,2064.264,P11P12
Voice,51209,P11,1133.99,2057.1679999999997,P11P12
Voice,51309,P11,1131.61,2080.362,P11P12
Voice,51681,P11,1517.31,1863.0720000000001,P11P12
Touch,52094,P11,2855.82,635.6938,P11P12
Touch,54817,P11,2788.89,641.8324,P11P12
Touch,55202,P11,2826.57,701.7522,P11P12
Voice,57088,P11,-73.1601,1292.4460000000001,P11P12
Voice,57252,P11,176.686,1320.8580000000002,P11P12
Voice,57351,P11,214.206,1482.034,P11P12
Voice,57467,P11,209.464,1508.122,P11P12
Voice,57908,P11,477.704,2013.7419999999997,P11P12
Touch,66012,P11,2088.85,643.3399999999999,P11P12
Touch,66584,P11,1923.83,626.2992,P11P12
Touch,66782,P11,1969.23,629.0092500000001,P11P12
Voice,72747,P11,225.151,1595.892,P11P12
Voice,72833,P11,-718.722,1189.544,P11P12
Voice,72928,P11,-769.5,1194.46,P11P12
Voice,73627,P11,-615.571,1312.5179999999998,P11P12
Voice,74026,P11,817.956,2727.668,P11P12
Voice,74132,P11,1139.58,2463.688,P11P12
Touch,74504,P11,141.209,581.1288000000001,P11P12
Touch,74950,P11,1894.88,683.4083333333333,P11P12
Touch,74968,P11,1937.54,666.759,P11P12
Touch,75406,P11,2123.94,678.1866,P11P12
Touch,76439,P11,1995.24,702.0768,P11P12
Touch,76738,P11,-955.371,350.33240000000006,P11P12
Touch,76773,P11,-763.036,545.0624,P11P12
Touch,76879,P11,-742.112,529.229,P11P12
Touch,76931,P11,-646.274,536.087,P11P12
Touch,77117,P11,-445.154,663.0200000000001,P11P12
Touch,77155,P11,-403.892,673.4040000000001,P11P12
Touch,78164,P11,575.9,656.0026,P11P12
Touch,78183,P11,636.388,673.2932000000001,P11P12
Touch,78240,P11,631.191,684.0694,P11P12
Touch,78278,P11,665.931,756.2606,P11P12
Touch,79978,P11,1001.92,638.654,P11P12
Touch,80177,P11,-355.913,560.3106,P11P12
Touch,80567,P11,-445.841,615.604,P11P12
Touch,80758,P11,-1308.32,339.4344,P11P12
Touch,3357,P12,1518.42,616.3552000000001,P11P12
Touch,4423,P12,1802.52,604.84825,P11P12
Touch,4499,P12,1834.69,352.6556666666666,P11P12
Touch,4605,P12,1899.51,213.7696,P11P12
Touch,5008,P12,51.3631,361.6166,P11P12
Touch,5311,P12,-526.803,588.3512,P11P12
Touch,7163,P12,-725.643,468.78239999999994,P11P12
Touch,9005,P12,-573.519,476.021,P11P12
Touch,9066,P12,-513.413,476.10839999999996,P11P12
Touch,9510,P12,-549.367,422.5948,P11P12
Touch,9620,P12,-660.996,403.1784,P11P12
Touch,11227,P12,-410.873,459.10959999999994,P11P12
Touch,11373,P12,-461.21,516.3562000000001,P11P12
Touch,11657,P12,1872.13,497.27975,P11P12
Touch,11687,P12,1844.62,580.1967999999999,P11P12
Touch,13320,P12,1671.69,609.5106,P11P12
Touch,13898,P12,1789.24,505.718,P11P12
Touch,14151,P12,1679.99,457.88379999999995,P11P12
Touch,14292,P12,1767.86,494.48339999999996,P11P12
Touch,14319,P12,1777.69,483.3754,P11P12
Touch,14370,P12,1740.15,344.0816,P11P12
Touch,14419,P12,1581.77,236.33599999999996,P11P12
Touch,14594,P12,-1324.59,587.8050000000001,P11P12
Touch,14746,P12,-1309.38,586.1912,P11P12
Touch,14838,P12,-2112.65,714.6118,P11P12
Touch,15105,P12,-2299.72,635.8707999999999,P11P12
Touch,15235,P12,-2289.99,613.5494,P11P12
Touch,15675,P12,1963.43,401.689,P11P12
Touch,15734,P12,1778.34,610.6262,P11P12
Touch,15738,P12,1784.54,638.7784,P11P12
Touch,15766,P12,1746.84,689.3802,P11P12
Touch,15776,P12,1745.68,700.9244000000001,P11P12
Touch,16359,P12,-510.917,610.4172000000001,P11P12
Touch,17490,P12,2038.35,653.4458,P11P12
Touch,17575,P12,2015.19,482.9458000000001,P11P12
Touch,17619,P12,1968.27,336.19079999999997,P11P12
Touch,17687,P12,,268.99925,P11P12
Touch,18142,P12,-450.092,642.3892,P11P12
Touch,18882,P12,-608.618,614.5324,P11P12
Touch,18891,P12,-613.549,647.9714,P11P12
Touch,19269,P12,-272.399,627.7196,P11P12
Touch,19364,P12,-522.557,420.71539999999993,P11P12
Touch,19408,P12,-517.503,547.039,P11P12
Touch,19488,P12,-465.9,769.926,P11P12
Touch,19560,P12,-260.996,799.3747999999999,P11P12
Touch,19864,P12,-524.638,558.5924,P11P12
Touch,19929,P12,-444.405,406.3056,P11P12
Touch,19970,P12,-560.714,180.9168,P11P12
Touch,20000,P12,-556.333,199.60819999999998,P11P12
Touch,20019,P12,-552.106,214.18199999999996,P11P12
Touch,20049,P12,-557.145,228.05919999999998,P11P12
Touch,20081,P12,-544.714,244.35299999999998,P11P12
Touch,20113,P12,-572.285,277.9136,P11P12
Touch,20155,P12,-567.344,416.7398,P11P12
Touch,20229,P12,-480.264,598.2524000000001,P11P12
Touch,20254,P12,-466.974,515.1120000000001,P11P12
Touch,20258,P12,-481.8,505.5822,P11P12
Touch,20290,P12,-504.602,511.2844,P11P12
Touch,20324,P12,-509.734,549.9882,P11P12
Touch,20350,P12,-488.542,585.9207999999999,P11P12
Touch,20381,P12,-157.938,672.0522,P11P12
Touch,21066,P12,-465.977,587.8106,P11P12
Touch,21152,P12,558.504,637.4262,P11P12
Touch,21266,P12,102.195,614.8965999999999,P11P12
Touch,21435,P12,-645.324,695.7747999999999,P11P12
Touch,21476,P12,-656.119,678.0662,P11P12
Touch,21506,P12,-579.49,667.624,P11P12
Touch,22240,P12,1916.43,571.2554,P11P12
Touch,22283,P12,1880.14,615.0106,P11P12
Touch,22340,P12,1848.34,523.1716,P11P12
Touch,24569,P12,1804.02,811.4152,P11P12
Touch,24589,P12,1739.62,784.4995999999999,P11P12
Touch,24664,P12,1760.63,576.8476,P11P12
Touch,24666,P12,1759.19,573.4604,P11P12
Touch,24695,P12,1767.63,512.5188,P11P12
Touch,24722,P12,1905.62,558.1764,P11P12
Touch,25244,P12,1794.63,685.8902,P11P12
Touch,25257,P12,1819.86,625.3866,P11P12
Touch,25339,P12,1634.42,665.0644,P11P12
Touch,26790,P12,-1849.35,600.3996,P11P12
Touch,27206,P12,-1137.76,812.2086,P11P12
Touch,27285,P12,-1599.83,657.6128,P11P12
Touch,27300,P12,-1620.26,705.9336,P11P12
Touch,29231,P12,-1590.23,674.6852,P11P12
Touch,29379,P12,-2021.01,532.0944000000001,P11P12
Touch,29393,P12,-1779.76,649.2238,P11P12
Touch,29728,P12,-1640.22,635.941,P11P12
Touch,29744,P12,-1548.01,681.6020000000001,P11P12
Touch,29780,P12,-1518.36,738.4807999999999,P11P12
Touch,29926,P12,-1720.47,552.2562,P11P12
Touch,29999,P12,-1827.45,628.8144,P11P12
Touch,30587,P12,-1743.36,697.6814,P11P12
Touch,30802,P12,-1740.95,633.3378,P11P12
Touch,30919,P12,-1712.2,604.4006,P11P12
Touch,30986,P12,-1747.54,613.7374,P11P12
Touch,31046,P12,-1696.26,713.5427999999999,P11P12
Touch,31065,P12,-1688.01,703.8498,P11P12
Touch,31109,P12,-1727.48,617.6616,P11P12
Touch,31249,P12,-1707.1,771.0518,P11P12
Touch,32359,P12,-1608.84,656.722,P11P12
Touch,32784,P12,-1603.17,665.494,P11P12
Touch,33169,P12,-1683.46,566.6243999999999,P11P12
Touch,33248,P12,-1624.58,595.504,P11P12
Touch,33248,P12,-1624.58,595.504,P11P12
Touch,33324,P12,-1641.12,621.9402,P11P12
Touch,33333,P12,-1652.51,606.9934,P11P12
Touch,33408,P12,-1575.37,631.7270000000001,P11P12
Touch,37250,P12,2623.44,614.2755999999999,P11P12
Touch,37286,P12,2612.44,609.396,P11P12
Touch,37418,P12,2359.11,642.5376,P11P12
Touch,37457,P12,2384.95,656.8294,P11P12
Touch,37482,P12,2386.42,662.5649999999999,P11P12
Touch,37502,P12,2400.57,659.9936,P11P12
Touch,38089,P12,2159.78,534.20525,P11P12
Touch,40915,P12,1964.95,635.5744000000001,P11P12
Touch,40987,P12,2003.19,244.47439999999997,P11P12
Touch,41055,P12,1890.78,519.6668000000001,P11P12
Touch,44893,P12,-2051.72,316.1348,P11P12
Touch,44914,P12,-1829.9,308.43725,P11P12
Touch,44976,P12,-1995.87,429.32219999999995,P11P12
Touch,46149,P12,-2049.62,655.9566,P11P12
Touch,46660,P12,2704.27,596.4232,P11P12
Touch,46713,P12,2811.59,621.5662,P11P12
Touch,46756,P12,2999.96,317.084,P11P12
Touch,46785,P12,,,P11P12
Touch,49815,P12,16.9687,242.78359999999998,P11P12
Touch,50193,P12,-592.955,642.5466,P11P12
Touch,50220,P12,-516.235,650.0544,P11P12
Touch,50269,P12,-483.403,708.604,P11P12
Touch,51479,P12,-706.216,428.0284,P11P12
Touch,51879,P12,-775.827,590.2801999999999,P11P12
Touch,51937,P12,-788.324,599.5487999999999,P11P12
Touch,52014,P12,-802.922,538.1654000000001,P11P12
Touch,52454,P12,-745.656,569.5762000000001,P11P12
Touch,52605,P12,-688.144,458.72200000000004,P11P12
Touch,52836,P12,-703.055,443.3558,P11P12
Touch,52844,P12,-722.787,412.0978,P11P12
Touch,52873,P12,-734.72,367.0102,P11P12
Touch,52900,P12,-734.416,361.8538,P11P12
Touch,53846,P12,-657.017,602.4134,P11P12
Touch,54301,P12,-526.111,480.2506,P11P12
Touch,54448,P12,90.2518,320.4584,P11P12
Touch,54817,P12,1884.67,586.3163999999999,P11P12
Touch,55860,P12,-1319.83,676.6942,P11P12
Touch,55913,P12,-1288.13,750.4182,P11P12
Touch,56322,P12,-695.762,811.0372,P11P12
Touch,56605,P12,-551.838,854.3776,P11P12
Touch,57095,P12,-729.782,582.6592,P11P12
Touch,57825,P12,-1903.91,664.2006,P11P12
Touch,60194,P12,,717.32975,P11P12
Touch,63550,P12,-623.207,672.0086,P11P12
Touch,63597,P12,-551.907,699.4423999999999,P11P12
Touch,63832,P12,-264.126,586.909,P11P12
Touch,65067,P12,-1175.45,722.8430000000001,P11P12
Touch,65161,P12,-1547.14,611.9538,P11P12
Touch,65180,P12,-1503.85,704.5218000000001,P11P12
Touch,65231,P12,-1494.53,593.8742,P11P12
Touch,65233,P12,-1518.76,586.9324,P11P12
Touch,65635,P12,-1520.15,612.8046,P11P12
Touch,65825,P12,-1503.66,606.4792,P11P12
Touch,66105,P12,-1599.54,586.9828,P11P12
Touch,66555,P12,-1629.28,568.4476,P11P12
Touch,68217,P12,-1541.79,619.984,P11P12
Touch,68822,P12,-1622.22,648.4094,P11P12
Touch,69358,P12,987.805,513.6182000000001,P11P12
Touch,71366,P12,907.233,468.0484,P11P12
Touch,71662,P12,-1241.55,731.4832,P11P12
Touch,71957,P12,-1350.75,614.2432,P11P12
Touch,72834,P12,-1509.58,749.5126000000001,P11P12
Touch,73355,P12,-1624.68,529.6638,P11P12
Touch,73427,P12,-1661.93,513.0802000000001,P11P12
Touch,73543,P12,-1636.83,536.7372000000001,P11P12
Touch,73675,P12,-1672.75,557.4392000000001,P11P12
Touch,74796,P12,-1659.92,583.6556,P11P12
Touch,76710,P12,-1650.82,488.73360000000014,P11P12
Touch,76850,P12,-1550.81,402.40020000000015,P11P12
Touch,76990,P12,-1678.09,538.7774000000002,P11P12
Touch,78991,P12,-1632.87,596.1744000000001,P11P12
Touch,79145,P12,-1384.54,518.6382000000001,P11P12
Touch,79411,P12,-1166.59,642.4630000000001,P11P12
Touch,79563,P12,-2291.54,629.8518000000001,P11P12
Touch,79753,P12,-2355.57,465.78475000000014,P11P12
Touch,79777,P12,-2332.3,483.6850000000001,P11P12
Touch,79838,P12,-2329.77,464.2224000000001,P11P12
Touch,79903,P12,-2435.09,454.4260000000001,P11P12
Touch,80206,P12,-2408.99,485.0720000000001,P11P12
Touch,80228,P12,-2448.33,459.64480000000015,P11P12
Touch,80670,P12,-2404.64,440.5598000000001,P11P12
Touch,80775,P12,-2506.94,324.3972000000001,P11P12
Touch,577,P13,2526.45,660.48,P13P14
Touch,721,P13,396.868,571.2782,P13P14
Touch,739,P13,2.95143,580.8492,P13P14
Touch,749,P13,-87.7819,548.6366,P13P14
Touch,896,P13,2595.77,475.56440000000003,P13P14
Touch,915,P13,2559.87,533.3969999999999,P13P14
Touch,936,P13,2324.61,582.8104000000001,P13P14
Touch,946,P13,2233.37,569.0505999999999,P13P14
Touch,954,P13,2165.01,498.9184,P13P14
Touch,954,P13,2165.01,498.9184,P13P14
Touch,960,P13,,482.739,P13P14
Touch,973,P13,1925.6,537.3805,P13P14
Touch,1138,P13,1746.66,589.3729999999999,P13P14
Touch,1138,P13,1746.66,589.3729999999999,P13P14
Touch,1193,P13,1776.7,575.521,P13P14
Touch,1253,P13,1936.15,430.0563333333334,P13P14
Touch,1286,P13,1821.06,534.0930000000001,P13P14
Touch,4903,P13,1278.08,594.7918,P13P14
Touch,5039,P13,1389.72,641.1036,P13P14
Touch,5162,P13,1329.5,612.2774000000001,P13P14
Touch,7330,P13,261.911,225.93940000000003,P13P14
Touch,7330,P13,261.911,225.93940000000003,P13P14
Touch,7330,P13,261.911,225.93940000000003,P13P14
Touch,7330,P13,261.911,225.93940000000003,P13P14
Touch,7330,P13,261.911,225.93940000000003,P13P14
Touch,7330,P13,261.911,225.93940000000003,P13P14
Touch,7615,P13,1445.18,536.867,P13P14
Touch,7697,P13,1468.84,457.3642,P13P14
Touch,7982,P13,182.54,183.4816,P13P14
Touch,7982,P13,182.54,183.4816,P13P14
Touch,7982,P13,182.54,183.4816,P13P14
Touch,7982,P13,182.54,183.4816,P13P14
Touch,7982,P13,182.54,183.4816,P13P14
Touch,7982,P13,182.54,183.4816,P13P14
Touch,7997,P13,,166.566,P13P14
Touch,7997,P13,,166.566,P13P14
Touch,7997,P13,,166.566,P13P14
Touch,7997,P13,,166.566,P13P14
Touch,7997,P13,,166.566,P13P14
Touch,7997,P13,,166.566,P13P14
Touch,8202,P13,,938.3443333333333,P13P14
Touch,8252,P13,222.064,160.95159999999998,P13P14
Touch,8252,P13,222.064,160.95159999999998,P13P14
Touch,8252,P13,222.064,160.95159999999998,P13P14
Touch,8252,P13,222.064,160.95159999999998,P13P14
Touch,8252,P13,222.064,160.95159999999998,P13P14
Touch,8252,P13,222.064,160.95159999999998,P13P14
Touch,13121,P13,2539.36,471.4438,P13P14
Touch,13240,P13,2644.62,477.41100000000006,P13P14
Touch,13723,P13,2694.2,579.0784,P13P14
Touch,13735,P13,2722.22,585.7844,P13P14
Touch,13817,P13,2654.73,583.6308,P13P14
Touch,13817,P13,2654.73,583.6308,P13P14
Touch,14719,P13,2333.44,431.51800000000003,P13P14
Touch,15934,P13,2474.35,498.13739999999996,P13P14
Touch,17194,P13,2666.97,572.3134,P13P14
Touch,17276,P13,,,P13P14
Touch,17306,P13,2692.77,554.392,P13P14
Touch,17418,P13,,,P13P14
Touch,17660,P13,2697.13,675.4912,P13P14
Touch,18823,P13,2473.89,717.575,P13P14
Touch,19065,P13,2519.36,552.1188,P13P14
Touch,19244,P13,,,P13P14
Touch,19244,P13,,,P13P14
Touch,19318,P13,,,P13P14
Touch,19393,P13,,,P13P14
Touch,19400,P13,,,P13P14
Touch,19416,P13,,,P13P14
Touch,19474,P13,,,P13P14
Touch,19474,P13,,,P13P14
Touch,19584,P13,2662.56,566.4608000000001,P13P14
Touch,19628,P13,,,P13P14
Touch,19702,P13,2458.17,467.7488,P13P14
Touch,19819,P13,2463.42,398.06960000000004,P13P14
Touch,19845,P13,2560.01,428.06800000000004,P13P14
Touch,20241,P13,2494.54,458.2446,P13P14
Touch,20575,P13,,,P13P14
Touch,21137,P13,2442.82,457.85360000000003,P13P14
Touch,21159,P13,2483.13,490.7508000000001,P13P14
Touch,22021,P13,2399.77,430.0294,P13P14
Touch,22356,P13,2318.13,501.2686666666668,P13P14
Touch,22406,P13,2359.16,577.4578,P13P14
Touch,22430,P13,2427.02,574.0408000000001,P13P14
Touch,24998,P13,-86.3302,466.93520000000007,P13P14
Touch,25262,P13,1902.22,485.5390000000001,P13P14
Touch,25285,P13,2449.1,528.2354000000001,P13P14
Touch,25331,P13,2440.76,522.7284000000001,P13P14
Touch,25337,P13,,537.7995000000002,P13P14
Touch,25345,P13,2280.04,508.30100000000004,P13P14
Touch,25355,P13,,459.21275000000014,P13P14
Touch,25523,P13,682.19,322.5546000000001,P13P14
Touch,25611,P13,628.223,431.90820000000014,P13P14
Touch,25624,P13,707.229,371.25040000000007,P13P14
Touch,25684,P13,781.499,445.71780000000007,P13P14
Touch,25701,P13,833.837,447.735,P13P14
Touch,25712,P13,851.252,435.04400000000004,P13P14
Touch,26133,P13,530.506,435.8376000000001,P13P14
Touch,26139,P13,524.825,428.5082000000001,P13P14
Touch,26183,P13,606.774,488.19900000000007,P13P14
Touch,26283,P13,620.537,400.0336000000001,P13P14
Touch,27176,P13,526.094,331.00380000000007,P13P14
Touch,27241,P13,462.797,506.5412000000001,P13P14
Touch,27376,P13,768.771,617.4710000000001,P13P14
Touch,27896,P13,-5.37708,686.8222000000001,P13P14
Touch,27902,P13,-65.2477,630.2270000000001,P13P14
Touch,28154,P13,-75.5174,510.33260000000007,P13P14
Touch,28411,P13,414.441,588.0200000000002,P13P14
Touch,28461,P13,717.51,155.2082000000001,P13P14
Touch,28491,P13,1080.59,170.7936000000001,P13P14
Touch,28579,P13,843.02,458.28780000000006,P13P14
Touch,28582,P13,846.066,455.6548000000001,P13P14
Touch,28585,P13,849.601,454.30340000000007,P13P14
Touch,28588,P13,851.35,453.32900000000006,P13P14
Touch,28593,P13,857.041,452.9060000000001,P13P14
Touch,28596,P13,864.379,450.3636,P13P14
Touch,28602,P13,876.194,445.2474000000001,P13P14
Touch,28797,P13,848.72,369.7314000000001,P13P14
Touch,28937,P13,884.581,477.2968000000001,P13P14
Touch,29142,P13,963.673,543.7228000000001,P13P14
Touch,31721,P13,900.142,608.5048,P13P14
Touch,32307,P13,580.016,531.3378,P13P14
Touch,32323,P13,612.849,551.2414000000001,P13P14
Touch,32736,P13,855.776,740.5022000000001,P13P14
Touch,32814,P13,911.113,538.892,P13P14
Touch,32829,P13,922.067,530.6662000000001,P13P14
Touch,36262,P13,891.6,354.2024000000001,P13P14
Touch,36481,P13,982.274,668.7038,P13P14
Touch,36660,P13,689.345,583.4062000000001,P13P14
Touch,37284,P13,865.346,550.3586000000001,P13P14
Touch,37700,P13,985.513,666.2524000000001,P13P14
Touch,37811,P13,,,P13P14
Touch,38260,P13,-1698.53,594.9468,P13P14
Touch,38387,P13,,,P13P14
Touch,38396,P13,-1909.13,548.6490000000002,P13P14
Touch,38415,P13,,,P13P14
Touch,38632,P13,,,P13P14
Touch,38772,P13,987.973,421.2036000000001,P13P14
Touch,38788,P13,1187.65,422.68960000000015,P13P14
Touch,38806,P13,1227.62,426.2428000000001,P13P14
